id,created_at,text
1116132289099046912,2019-04-11 00:14:09,https://t.co/3rjniPf8s8
1115636146120339456,2019-04-09 15:22:39,I am so thankful I got to go back and do this a second time! https://t.co/I4XTCryP1g
1114890468574289920,2019-04-07 13:59:36,"So thankful for this Hattiloo production last night, telling the story of Black life in Nashville during the fight… https://t.co/WXl1PJdjO9"
1114733649964994561,2019-04-07 03:36:27,"Teri Jourdan looked this up and confirmed that this is a Jeff Zimmerman, the same artist who has a mural back in Gr… https://t.co/8LxUe8JdKZ"
1114593812846993408,2019-04-06 18:20:47,This bawse is brilliant like 150cc Rainbow Road. https://t.co/tInojfZv7B
1113821100490801152,2019-04-04 15:10:18,"CNN (and others) are reporting that the former CTO of Mozilla, who had Global Entry status and is a US citizen retu… https://t.co/DyeXsj5H4V"
1113601562570625024,2019-04-04 00:37:56,"""When you experience [Grace], it's like you have no enemies."" https://t.co/MZHQDw34LR"
1113200086778093568,2019-04-02 22:02:37,https://t.co/ljEravs5O4
1111955561946451968,2019-03-30 11:37:19,"""Along the side margin of the last page, she wrote, 'Needs lots more thought.'"" https://t.co/oPrKVDs2Lj"
1111951362634452993,2019-03-30 11:20:38,Redlining should be a relic. It should not find a renaissance in the digital age. https://t.co/7VEDqjoPHW
1111609938760122369,2019-03-29 12:43:56,Good morning Flint! #MINOW #Feminism #MittenState
1111592210368208897,2019-03-29 11:33:29,Since I'm on the road today (and I brought my bag with me!) #ThisIsHowIRide https://t.co/tpZR4FKIEa
1110541730879815680,2019-03-26 13:59:16,"History matters, truth matters, reparations matter. 

P.S. Hugo Boss designed SS uniforms? Why is this stuff not in… https://t.co/qhNr3v4IKg"
1110178525007544327,2019-03-25 13:56:01,Yellen Says She’s ‘Not a Fan of MMT’ as List of Detractors Grows https://t.co/eznnFpqmel
1110142468073422850,2019-03-25 11:32:44,"An interesting proposal from two NY reps, one GOP and one Dem. https://t.co/B5WcL2hC3Z"
1109927609838854147,2019-03-24 21:18:58,https://t.co/ktuZYheTaX
1109889650330615808,2019-03-24 18:48:08,"I think this story highlights how much we don't understand about border life from way up here. To be honest, I was… https://t.co/cp9D6zmiv4"
1109173077521453058,2019-03-22 19:20:43,Ahhh Nikki Haley is Econ Club annual dinner speaker &amp; I'm going to be out of country. Who's in for Steven Dubner 4/15 though???
1109138254933180416,2019-03-22 17:02:21,https://t.co/9FvhgsjBlr
1109134124722335749,2019-03-22 16:45:56,Ahhh the #FloridaManChallenge is so much fun.
1109122173367545861,2019-03-22 15:58:27,So Gov LePage has competition for the Maine Ignorance Cup (which I hear is not a diva cup) https://t.co/MvNyCwhMAW
1108764926590545920,2019-03-21 16:18:53,"New reporting in NEJM suggests a low rate of psychosis in new starts of stimulants in youth (&lt;1%), but 1.65x higher… https://t.co/730NoIjIuT"
1108753727115218945,2019-03-21 15:34:22,The reveal about crashed 737 Max 8's lacking sensor readouts &amp; sensor conflict indicators b/c Boeing made them opti… https://t.co/5KXeqEqJUI
1108320175206686721,2019-03-20 10:51:36,We were for green before it was cool. And the idea of our generation that never happened is still the best path for… https://t.co/8R1AqKvQWA
1108171955616837632,2019-03-20 01:02:37,"It’s 2019, but Michigan is still talking about stick shifts https://t.co/aOHWkkrMyQ"
1108148126483910657,2019-03-19 23:27:56,"Come join me. I plan to bring the revolution, and I hope you do too. https://t.co/T1j4LqnzCd"
1108042672386785280,2019-03-19 16:28:54,"I heard that LSSU decided to go with ""Cannabis Business Degree"" after they decided that ""Tools for Handling Cannabi… https://t.co/DcaInBEKQ8"
1107988763140153344,2019-03-19 12:54:41,"This morning I read our acting police chief's comments about a recent stop of two boys for walking in the street, o… https://t.co/xedfmqH1ZD"
1107267499345788928,2019-03-17 13:08:38,Crains as usual killing it with the detailed analysis that needs to rise above the sturm und drang if we are going… https://t.co/PnXUie11TG
1106885177878499328,2019-03-16 11:49:25,The Average American Can't Save Enough To Retire https://t.co/RjdLuSF39c
1106621368983007237,2019-03-15 18:21:09,Richard Reeves cites nimbyism as a major tool of unfair competing advantage for the upper middle class. It's tellin… https://t.co/YxZgqV62uD
1105981781285748736,2019-03-13 23:59:39,"There's a lot of huff and invective here, but it gets at one of my biggest qualms with the way neo-chartalism / MMT… https://t.co/q69gVurQzA"
1105978091464212480,2019-03-13 23:44:59,This is prudent - thank you for the about face and the temporary action while the industry studies this situation. https://t.co/46lWKhopDz
1105525310253088768,2019-03-12 17:45:48,"I don't want to give in to hysteria, but with two failures of a very new plane close together, with hundreds of fat… https://t.co/fEw9XsuWgR"
1105144206933278720,2019-03-11 16:31:26,"This story is kind of amazing. It's plausible this vet grad student was Lisbeth Salander without the tattoos, but t… https://t.co/p0L0BuSUZi"
1104907611403677696,2019-03-11 00:51:17,"All the feels for Airman Crutcher and his ""Air Force mom."" ❤️❤️❤️

""Ms. Thomas said taking Airman Crutcher under he… https://t.co/MWmYMBr3Sp"
1104792667559510016,2019-03-10 17:14:32,"Please listen to my friend, Fable The Poet. Kehinde isn't an artist of my community or my story, but I shared the w… https://t.co/eT8JF3Eul0"
1104792257914384384,2019-03-10 17:12:54,"Listen to my friend Fable The Poet. Kehinde isn't an artist of my community or my story, but I shared the wondermen… https://t.co/CUtpbgx4A1"
1104517490917425153,2019-03-09 23:01:05,A little #ARTIC — at The Art Institute of Chicago https://t.co/QRQaZJLea5
1103649642628173824,2019-03-07 13:32:34,"""Economic laws cannot be depended upon if we disregard psychology.""
—Paul Volcker's mother"
1102385025448902663,2019-03-04 01:47:26,#BlackIsBeautiful — at Smithsonian National Museum of African American History and Culture https://t.co/JriYN3aE5K
1101960765030961153,2019-03-02 21:41:34,#WomenInArt #TheFutureIsFeminist — at National Museum of Women in the Arts https://t.co/mafcZgTYu1
1101960411811905537,2019-03-02 21:40:10,"#NationalPortraitGallery — at National Portrait Gallery, Smithsonian Institution https://t.co/ccYt1u40VI"
1101518568338935809,2019-03-01 16:24:26,"Hahahaha I love the droll one sentence paragraph: ""Antibiotics, which are used to treat bacterial infections, are n… https://t.co/cxCt22HRYH"
1101518052607356929,2019-03-01 16:22:23,"There's still debate about policy specifics, but glad to see action continuing to be taken against cash bail system… https://t.co/1tKUz5ZfNv"
1101167867037474817,2019-02-28 17:10:52,Lifehack: remove FB / other SoMe apps from device home screen to reduce mindless checking of timeline.
1100751751911743488,2019-02-27 13:37:23,This raises some serious questions and was not on my radar. Do other... https://t.co/HWPynJsVoi
1100541562512125952,2019-02-26 23:42:10,Please come out and support Wendy VerHage Falb. She's a worthy leader with a deep history of commitment to our city… https://t.co/gsZ5dsYE3B
