id,created_at,text
1180068192695279616,2019-10-04 10:32:36,"#NotONE.

#StopLYING.

🇺🇸#WeThePeople

#KeepSmokingWeNeedTheMoney https://t.co/kCEdQ4j44b"
1180067887370903552,2019-10-04 10:31:23,"#NotONE.👇

#StopLYING.👇

🇺🇸 #WeThePeople👇 https://t.co/VRK5174QPo"
1180065724787838977,2019-10-04 10:22:48,#Chimpmanzee. https://t.co/DwWZMhMfwA
1180065477076365313,2019-10-04 10:21:48,https://t.co/Hk3LcWik5m
1180064955275579393,2019-10-04 10:19:44,"#NotONE.

#StopLYING.

🇺🇸#WeThePeople

https://t.co/ZBElZuWial"
1180064237160415232,2019-10-04 10:16:53,"#NotONE.

#StopLYING.

🇺🇸#WeThePeople https://t.co/gxtWIOPlqs"
1180063801313501185,2019-10-04 10:15:09,https://t.co/Bt474g5QY0
1180062880345022464,2019-10-04 10:11:29,"""We just don't know"" is the theme. https://t.co/DveS3ZK0tS"
1180062035280838656,2019-10-04 10:08:08,"@ScottRawlins11 @gtp2nv @ChaunceyGardner Oh, and smokers pay.

Tobacco companies are glorified collectors."
1180061784499216385,2019-10-04 10:07:08,"Will you ban cigarettes?

They seem very profitable. https://t.co/9Lq3ohomVc https://t.co/MZu2ABdEcj"
1180061079818444800,2019-10-04 10:04:20,"@ScottRawlins11 @gtp2nv I've heard false positives from @ChaunceyGardner (I think)...

They'd have to up the minimu… https://t.co/aIw3nclOlf"
1180060770731773953,2019-10-04 10:03:06,How old is this rhetoric? https://t.co/b9jbCZNL5i https://t.co/oEGbfLfQ3u
1180060151610564609,2019-10-04 10:00:39,"YOU keep fighting, I'll keep #tweetin. https://t.co/n8mJO3r1ci"
1180059036072529925,2019-10-04 09:56:13,"@Mykl0 Wait... showing my age! 

What IS that?"
1180058909538689024,2019-10-04 09:55:43,"@Mykl0 Oh..... my.... goodness....

Invasion of the Public Health snatchers!"
1180057977845424128,2019-10-04 09:52:00,BAN KIDS! https://t.co/DUk64fScul
1180057737042055169,2019-10-04 09:51:03,@anImaginaryEcho AND SMART!!!
1180057650761011201,2019-10-04 09:50:43,"I miss the ""I love vape"" guy."
1180055926809739265,2019-10-04 09:43:51,"Kids sure don’t smoke like they used to.

https://t.co/nn43kHNLeW"
1180055389976571905,2019-10-04 09:41:43,"@SecretCloudSoc1 Billions and millions... 

https://t.co/whP5gJvOeN"
1180054582279462919,2019-10-04 09:38:31,"👉#NotONE

👉#StopLYING

🇺🇸#WeThePeople https://t.co/4cbbfMpDmO"
1180054090484781056,2019-10-04 09:36:34,"#WeThePeople 

https://t.co/k6sk2idkNl"
1180053264957612035,2019-10-04 09:33:17,"Why have they lied all along?

#NotONE.

#StopLying.

#WeThePeople.

https://t.co/yLDJe5ZjaF"
1180048648580808704,2019-10-04 09:14:56,"Define working.

#MSA will outlive us all. https://t.co/6K3sm3CgwI https://t.co/D75NvGxfqB"
1179982553748574209,2019-10-04 04:52:18,@JeromeAdamsMD @nachtnoir https://t.co/87bwGrDvft
1179982243290386437,2019-10-04 04:51:04,"Here's what happened when ""doctors"" did the WRONG tests on a 14-year-old from assumptions and preconceived notions.… https://t.co/x9qYHU9YO2"
1179981369432317953,2019-10-04 04:47:36,"@amandawheeler32 @SuckMyMod @nachtnoir YES, yes he was!"
1179975735336931328,2019-10-04 04:25:12,@VapingAdvocate @axvape50 2.1 with my amateur math! https://t.co/uuT7pkA6sB
1179974216285917184,2019-10-04 04:19:10,"#NotONE #StopLYING

@JeromeAdamsMD @Surgeon_General @DickDurbin 
@GovWhitmer @FDACommissioner @CDCDirector… https://t.co/2XmxmTMpjk"
